haul_no,common_name,sci_name,species_group,maturity,area
17,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
17,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
17,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
17,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
17,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
17,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
17,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
17,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
17,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
17,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
17,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
17,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
17,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
17,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
17,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
17,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
17,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
17,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
17,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
17,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
17,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
17,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
17,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
17,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
17,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
17,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
17,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
17,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
17,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
17,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
17,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
17,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
17,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
17,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
17,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
17,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
17,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
17,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
17,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
17,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
17,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
18,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
18,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
18,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
18,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
18,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
18,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
18,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
18,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
18,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
18,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
18,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
18,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
18,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
18,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
18,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
18,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
18,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
18,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
18,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
18,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
18,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
18,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
18,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
18,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
18,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
18,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
18,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
18,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
18,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
18,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
18,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
18,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
18,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
18,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
18,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
18,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
18,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
18,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
18,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
18,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
18,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
18,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
18,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
19,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
19,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
19,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
19,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
19,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
19,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
19,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
19,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
19,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
19,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
19,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
19,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
19,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
19,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
19,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
19,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
19,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
19,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
19,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
19,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
19,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
19,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
19,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
19,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
19,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
19,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
19,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
19,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
19,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
19,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
19,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
19,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
19,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
19,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
19,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
19,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
19,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
19,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
19,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
19,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
19,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
19,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
19,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
21,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
21,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
21,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
21,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
21,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
21,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
21,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
21,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
21,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
21,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
21,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
21,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
21,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
21,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
21,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
21,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
21,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
21,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
21,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
21,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
21,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
21,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
21,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
21,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
21,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
21,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
21,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
21,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
21,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
21,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
21,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
21,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
21,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
21,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
21,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
21,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
21,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
21,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
21,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
21,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
21,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
21,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
21,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
22,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
22,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
22,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
22,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
22,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
22,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
22,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
22,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
22,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
22,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
22,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
22,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
22,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
22,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
22,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
22,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
22,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
22,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
22,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
22,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
22,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
22,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
22,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
22,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
22,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
22,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
22,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
22,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
22,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
22,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
22,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
22,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
22,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
22,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
22,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
22,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
22,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
22,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
22,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
22,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
22,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
22,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
22,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
26,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
26,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
26,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
26,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
26,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
26,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
26,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
26,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
26,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
26,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
26,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
26,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
26,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
26,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
26,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
26,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
26,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
26,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
26,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
26,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
26,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
26,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
26,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
26,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
26,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
26,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
26,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
26,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
26,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
26,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
26,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
26,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
26,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
26,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
26,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
26,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
26,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
26,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
26,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
26,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
26,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
26,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
26,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
27,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
27,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
27,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
27,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
27,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
27,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
27,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
27,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
27,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
27,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
27,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
27,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
27,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
27,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
27,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
27,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
27,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
27,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
27,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
27,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
27,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
27,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
27,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
27,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
27,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
27,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
27,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
27,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
27,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
27,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
27,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
27,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
27,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
27,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
27,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
27,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
27,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
27,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
27,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
27,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
27,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
27,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
27,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
29,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
29,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
29,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
29,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
